37170|0.004474639892578125
37207|0.019470930099487305
37210|0.011463642120361328
37213|0.01539754867553711
37213|0.005803585052490234
37213|0.02221822738647461
37214|0.007312297821044922
37214|0.024487733840942383
37216|0.002359628677368164
37219|0.008842229843139648
37219|0.013433218002319336
37223|0.022203922271728516
37224|0.02087712287902832
37225|0.001964569091796875
37226|0.028716087341308594
37227|0.015273094177246094
37228|0.018108606338500977
37229|0.014889955520629883
37233|0.005616426467895508
37234|0.01712632179260254
37235|0.029368162155151367
37236|0.05059027671813965
37237|0.0344240665435791
37238|0.005800962448120117
37239|0.011683940887451172
37241|0.06101846694946289
37243|0.013837814331054688
37244|0.012534141540527344
37244|0.02261948585510254
37244|0.03874039649963379
37244|0.028186798095703125
37246|0.033890724182128906
37247|0.02285313606262207
37247|0.020157575607299805
37248|0.04208827018737793
37249|0.01505422592163086
37250|0.0264892578125
37251|0.03616642951965332
37251|0.003958225250244141
37254|0.020359277725219727
37254|0.032778263092041016
37255|0.02387237548828125
37255|0.029958486557006836
37256|0.0015058517456054688
37258|0.0314633846282959
37258|0.02508544921875
37258|0.014308452606201172
37259|0.02363109588623047
37259|0.016466617584228516
37260|0.0032639503479003906
37261|0.0212709903717041
37265|0.03605365753173828
37265|0.010442018508911133
37266|0.0178987979888916
37267|0.0040874481201171875
37268|0.04185891151428223
37268|0.004150867462158203
37269|0.012737035751342773
37270|0.03479290008544922
37270|0.041597604751586914
37271|0.004614591598510742
37271|0.028785228729248047
37272|0.021877288818359375
37273|0.022533655166625977
37274|0.02059006690979004
37275|0.005158901214599609
37275|0.03014850616455078
37276|0.021055221557617188
37276|0.024815082550048828
37279|0.030679941177368164
37283|0.023564815521240234
37283|0.05102849006652832
37285|0.0015897750854492188
37285|0.0073049068450927734
37288|0.032562255859375
37288|0.014944791793823242
37290|0.023280858993530273
37291|0.03647112846374512
37292|0.0031785964965820312
37292|0.051950693130493164
37293|0.012854576110839844
37294|0.02374267578125
37294|0.03743553161621094
37296|0.016399145126342773
37296|0.01977825164794922
37296|0.05351090431213379
37297|0.002007722854614258
37300|0.02232670783996582
37301|0.026711225509643555
37302|0.03375649452209473
37303|0.0009937286376953125
37303|0.00973653793334961
37303|0.033005714416503906
37303|0.018169164657592773
37304|0.0053577423095703125
37305|0.006613492965698242
37307|0.014507055282592773
37307|0.008405208587646484
37307|0.016490459442138672
37307|0.01712512969970703
37308|0.02513432502746582
37309|0.03008103370666504
37311|0.0015606880187988281
37312|0.0023605823516845703
37312|0.004044055938720703
37314|0.006227254867553711
37316|0.030348539352416992
37316|0.027570247650146484
37317|0.011272907257080078
37317|0.01216435432434082
37317|0.025920867919921875
37323|0.027059555053710938
37323|0.02108168601989746
37323|0.041635990142822266
37324|0.0036470890045166016
37327|0.018291234970092773
37328|0.025716066360473633
37328|0.03651762008666992
37329|0.03340578079223633
37332|0.03656649589538574
37334|0.020648956298828125
37334|0.030248403549194336
37335|0.02016925811767578
37335|0.0391848087310791
37338|0.0025196075439453125
37338|0.0021758079528808594
37339|0.021435022354125977
37339|0.013672590255737305
37340|0.007757425308227539
37340|0.021010875701904297
37341|0.007702350616455078
37342|0.003856182098388672
37344|0.0177004337310791
37346|0.020117521286010742
37346|0.0014917850494384766
37347|0.007951021194458008
37350|0.024055957794189453
37352|0.01156759262084961
37354|0.007083892822265625
37354|0.0027685165405273438
37354|0.028678178787231445
37355|0.03778862953186035
37355|0.011251688003540039
37358|0.04446077346801758
37358|0.03522038459777832
37359|0.010288715362548828
37360|0.016721725463867188
37361|0.03902411460876465
37363|0.03995919227600098
37363|0.015497922897338867
37364|0.0009634494781494141
37365|0.02388143539428711
37366|0.029114723205566406
37366|0.013077735900878906
37367|0.0028929710388183594
37368|0.03252267837524414
37368|0.0049016475677490234
37369|0.013327836990356445
37370|0.021835803985595703
37370|0.015253782272338867
37372|0.018436431884765625
37372|0.02936410903930664
37373|0.005107879638671875
37374|0.007835865020751953
37375|0.010898113250732422
37375|0.005671262741088867
37379|0.024496793746948242
37379|0.007742643356323242
37381|0.02480006217956543
37385|0.001257181167602539
37385|0.004457950592041016
37385|0.022469282150268555
37385|0.031224727630615234
37387|0.02678656578063965
37387|0.00429844856262207
37387|0.014873743057250977
37390|0.02810811996459961
37391|0.008315801620483398
37392|0.02124619483947754
37392|0.004168987274169922
37394|0.025758981704711914
37394|0.03312349319458008
37395|0.00627589225769043
37395|0.03415274620056152
37395|0.008817672729492188
37396|0.005518436431884766
37397|0.023988723754882812
37398|0.011048555374145508
37399|0.0386195182800293
37399|0.024712562561035156
37404|0.015869140625
37404|0.0035164356231689453
37404|0.011630535125732422
37405|0.02466726303100586
37406|0.013513326644897461
37409|0.014450550079345703
37411|0.0375971794128418
37411|0.030046463012695312
37412|0.016989707946777344
37413|0.021679162979125977
37413|0.018093347549438477
37414|0.04116249084472656
37414|0.02988719940185547
37414|0.0034301280975341797
37414|0.041517019271850586
37415|0.01843714714050293
37416|0.04178619384765625
37416|0.015612125396728516
37416|0.026826143264770508
37417|0.019532203674316406
37419|0.0188138484954834
37420|0.03528118133544922
37421|0.025695085525512695
37422|0.028923988342285156
37423|0.011677265167236328
37424|0.0017805099487304688
37424|0.028020381927490234
37430|0.03518390655517578
37431|0.03705167770385742
37432|0.010651350021362305
37433|0.002803325653076172
37435|0.06471920013427734
37435|0.04739713668823242
37435|0.013846635818481445
37436|0.0033245086669921875
37437|0.002892732620239258
37439|0.03061199188232422
37440|0.03740072250366211
37440|0.0166475772857666
37440|0.03872799873352051
37441|0.023553133010864258
37442|0.025023698806762695
37443|0.0009703636169433594
37443|0.030896425247192383
37443|0.02764439582824707
37444|0.011169672012329102
37444|0.03348422050476074
37446|0.026842355728149414
37447|0.02233576774597168
37450|0.016283035278320312
37454|0.032440185546875
37454|0.035204172134399414
37454|0.0018804073333740234
37454|0.03454327583312988
37455|0.029134511947631836
37455|0.04065275192260742
37455|0.04292178153991699
37456|0.007185220718383789
37457|0.03641176223754883
37459|0.029302358627319336
37460|0.011922121047973633
37460|0.010548114776611328
37460|0.0022945404052734375
37463|0.019934654235839844
37465|0.0045964717864990234
37466|0.03737640380859375
37467|0.011686563491821289
37468|0.003340005874633789
37470|0.009426116943359375
37470|0.034044504165649414
37470|0.03524613380432129
37471|0.02241230010986328
37471|0.021777629852294922
37472|0.03354930877685547
37472|0.0035860538482666016
37474|0.012979745864868164
37474|0.013062715530395508
37474|0.024549484252929688
37474|0.02238631248474121
37480|0.042024850845336914
